month,year,state,mw,tipmw
8,2014,15,8.00,2.89
9,2014,15,8.00,2.89
10,2014,15,8.00,2.89
11,2014,15,8.00,2.89
12,2014,15,8.00,2.89
1,2015,15,9.00,2.89
2,2015,15,9.00,2.89
3,2015,15,9.00,2.89
4,2015,15,9.00,2.89
5,2015,15,9.00,2.89
6,2015,15,9.00,2.89
7,2015,15,9.00,2.89
8,2015,15,9.00,2.89
9,2015,15,9.00,2.89
10,2015,15,9.00,2.89
11,2015,15,9.00,2.89
12,2015,15,9.00,2.89
1,2016,15,9.60,3.39
2,2016,15,9.60,3.39
3,2016,15,9.60,3.39
4,2016,15,9.60,3.39
5,2016,15,9.60,3.39
6,2016,15,9.60,3.39
7,2016,15,9.60,3.39
8,2016,15,9.60,3.39
9,2016,15,9.60,3.39
10,2016,15,9.60,3.39
11,2016,15,9.60,3.39
12,2016,15,9.60,3.39
1,2017,15,9.60,3.89
2,2017,15,9.60,3.89
3,2017,15,9.60,3.89
4,2017,15,9.60,3.89
5,2017,15,9.60,3.89
6,2017,15,9.60,3.89
7,2017,15,9.60,3.89
8,2017,15,9.60,3.89
9,2017,15,9.60,3.89
10,2017,15,9.60,3.89
11,2017,15,9.60,3.89
12,2017,15,9.60,3.89
1,2018,15,10.10,3.89
2,2018,15,10.10,3.89
3,2018,15,10.10,3.89
4,2018,15,10.10,3.89
5,2018,15,10.10,3.89
6,2018,15,10.10,3.89
7,2018,15,10.10,3.89
8,2018,15,10.10,3.89
9,2018,15,10.10,3.89
10,2018,15,10.10,3.89
11,2018,15,10.10,3.89
12,2018,15,10.10,3.89
1,2019,15,10.50,3.89
2,2019,15,10.50,3.89
3,2019,15,10.50,3.89
4,2019,15,10.50,3.89
5,2019,15,10.50,3.89
6,2019,15,10.50,3.89
7,2019,15,10.50,3.89
8,2019,15,10.50,3.89
9,2019,15,10.50,3.89
10,2019,15,10.50,3.89
11,2019,15,10.50,3.89
12,2019,15,10.50,3.89
1,2020,15,10.50,3.89
2,2020,15,10.50,3.89
3,2020,15,10.50,3.89
4,2020,15,10.50,3.89
5,2020,15,10.50,3.89
6,2020,15,10.50,3.89
7,2020,15,10.50,3.89
8,2020,15,10.50,3.89
9,2020,15,10.50,3.89
10,2020,15,10.50,3.89
11,2020,15,10.50,3.89
12,2020,15,10.50,3.89
1,2021,15,10.50,3.89
2,2021,15,10.50,3.89
3,2021,15,10.50,3.89
4,2021,15,10.50,3.89
5,2021,15,10.50,3.89
6,2021,15,10.50,3.89
7,2021,15,10.50,3.89
8,2021,15,10.50,3.89
9,2021,15,10.50,3.89
10,2021,15,10.50,3.89
11,2021,15,10.50,3.89
12,2021,15,10.50,3.89
1,2022,15,10.50,3.89
2,2022,15,10.50,3.89
3,2022,15,10.50,3.89
4,2022,15,10.50,3.89
5,2022,15,10.50,3.89
6,2022,15,10.50,3.89
7,2022,15,10.50,3.89
8,2022,15,10.50,3.89
9,2022,15,10.50,3.89
10,2022,15,10.50,3.89
11,2022,15,10.50,3.89
12,2022,15,10.50,3.89
1,2023,15,10.50,3.89
2,2023,15,10.50,3.89
3,2023,15,10.50,3.89
4,2023,15,10.50,3.89
5,2023,15,10.50,3.89
6,2023,15,10.50,3.89
7,2023,15,10.50,3.89
8,2023,15,10.50,3.89
9,2023,15,10.50,3.89
10,2023,15,10.50,3.89
11,2023,15,10.50,3.89
12,2023,15,10.50,3.89
1,2024,15,10.50,3.89
2,2024,15,10.50,3.89
3,2024,15,10.50,3.89
4,2024,15,10.50,3.89
5,2024,15,10.50,3.89
6,2024,15,10.50,3.89
7,2024,15,10.50,3.89
8,2024,15,10.50,3.89
9,2024,15,10.50,3.89
10,2024,15,10.50,3.89
11,2024,15,10.50,3.89
12,2024,15,10.50,3.89
1,2025,15,10.50,3.89
2,2025,15,10.50,3.89
3,2025,15,10.50,3.89
4,2025,15,10.50,3.89
5,2025,15,10.50,3.89
6,2025,15,10.50,3.89
7,2025,15,10.50,3.89
8,2025,15,10.50,3.89
9,2025,15,10.50,3.89
10,2025,15,10.50,3.89
11,2025,15,10.50,3.89
12,2025,15,10.50,3.89
1,2026,15,10.50,3.89
2,2026,15,10.50,3.89
3,2026,15,10.50,3.89
4,2026,15,10.50,3.89
5,2026,15,10.50,3.89
6,2026,15,10.50,3.89
7,2026,15,10.50,3.89
8,2026,15,10.50,3.89
9,2026,15,10.50,3.89
10,2026,15,10.50,3.89
11,2026,15,10.50,3.89
12,2026,15,10.50,3.89
1,2009,16,8.00,5.52
2,2009,16,8.00,5.52
3,2009,16,8.00,5.52
4,2009,16,8.00,5.52
5,2009,16,8.00,5.52
6,2009,16,8.00,5.52
7,2009,16,8.00,5.52
8,2009,16,8.00,5.52
9,2009,16,8.00,5.52
10,2009,16,8.00,5.52
11,2009,16,8.00,5.52
12,2009,16,8.00,5.52
1,2010,16,8.25,5.69
2,2010,16,8.25,5.69
3,2010,16,8.25,5.69
4,2010,16,8.25,5.69
5,2010,16,8.25,5.69
6,2010,16,8.25,5.69
7,2010,16,8.25,5.69
8,2010,16,8.25,5.69
9,2010,16,8.25,5.69
10,2010,16,8.25,5.69
11,2010,16,8.25,5.69
12,2010,16,8.25,5.69
1,2011,16,8.25,5.69
2,2011,16,8.25,5.69
3,2011,16,8.25,5.69
4,2011,16,8.25,5.69
5,2011,16,8.25,5.69
6,2011,16,8.25,5.69
7,2011,16,8.25,5.69
8,2011,16,8.25,5.69
9,2011,16,8.25,5.69
10,2011,16,8.25,5.69
11,2011,16,8.25,5.69
12,2011,16,8.25,5.69
1,2012,16,8.25,5.69
2,2012,16,8.25,5.69
3,2012,16,8.25,5.69
4,2012,16,8.25,5.69
5,2012,16,8.25,5.69
6,2012,16,8.25,5.69
7,2012,16,8.25,5.69
8,2012,16,8.25,5.69
9,2012,16,8.25,5.69
10,2012,16,8.25,5.69
11,2012,16,8.25,5.69
12,2012,16,8.25,5.69
1,2013,16,8.25,5.69
2,2013,16,8.25,5.69
3,2013,16,8.25,5.69
4,2013,16,8.25,5.69
5,2013,16,8.25,5.69
6,2013,16,8.25,5.69
7,2013,16,8.25,5.69
8,2013,16,8.25,5.69
9,2013,16,8.25,5.69
10,2013,16,8.25,5.69
11,2013,16,8.25,5.69
12,2013,16,8.25,5.69
1,2014,16,8.70,5.69
2,2014,16,8.70,5.69
3,2014,16,8.70,5.69
4,2014,16,8.70,5.69
5,2014,16,8.70,5.69
6,2014,16,8.70,5.69
7,2014,16,8.70,5.69
8,2014,16,8.70,5.69
9,2014,16,8.70,5.69
10,2014,16,8.70,5.69
11,2014,16,8.70,5.69
12,2014,16,8.70,5.69
1,2015,16,9.15,5.78
2,2015,16,9.15,5.78
3,2015,16,9.15,5.78
4,2015,16,9.15,5.78
5,2015,16,9.15,5.78
6,2015,16,9.15,5.78
7,2015,16,9.15,5.78
8,2015,16,9.15,5.78
9,2015,16,9.15,5.78
10,2015,16,9.15,5.78
11,2015,16,9.15,5.78
12,2015,16,9.15,5.78
1,2016,16,9.60,6.07
2,2016,16,9.60,6.07
3,2016,16,9.60,6.07
4,2016,16,9.60,6.07
5,2016,16,9.60,6.07
6,2016,16,9.60,6.07
7,2016,16,9.60,6.07
8,2016,16,9.60,6.07
9,2016,16,9.60,6.07
10,2016,16,9.60,6.07
11,2016,16,9.60,6.07
12,2016,16,9.60,6.07
1,2017,16,10.10,6.38
2,2017,16,10.10,6.38
3,2017,16,10.10,6.38
4,2017,16,10.10,6.38
5,2017,16,10.10,6.38
6,2017,16,10.10,6.38
7,2017,16,10.10,6.38
8,2017,16,10.10,6.38
9,2017,16,10.10,6.38
10,2017,16,10.10,6.38
11,2017,16,10.10,6.38
12,2017,16,10.10,6.38
1,2018,16,10.10,6.38
2,2018,16,10.10,6.38
3,2018,16,10.10,6.38
4,2018,16,10.10,6.38
5,2018,16,10.10,6.38
6,2018,16,10.10,6.38
7,2018,16,10.10,6.38
8,2018,16,10.10,6.38
9,2018,16,10.10,6.38
10,2018,16,10.10,6.38
11,2018,16,10.10,6.38
12,2018,16,10.10,6.38
1,2019,16,10.10,6.38
2,2019,16,10.10,6.38
3,2019,16,10.10,6.38
4,2019,16,10.10,6.38
5,2019,16,10.10,6.38
6,2019,16,10.10,6.38
7,2019,16,10.10,6.38
8,2019,16,10.10,6.38
9,2019,16,10.10,6.38
10,2019,16,10.10,6.38
11,2019,16,10.10,6.38
12,2019,16,10.10,6.38
1,2020,16,10.10,6.38
2,2020,16,10.10,6.38
3,2020,16,10.10,6.38
4,2020,16,10.10,6.38
5,2020,16,10.10,6.38
6,2020,16,10.10,6.38
7,2020,16,10.10,6.38
8,2020,16,10.10,6.38
9,2020,16,10.10,6.38
10,2020,16,10.10,6.38
11,2020,16,10.10,6.38
12,2020,16,10.10,6.38
1,2021,16,10.10,6.38
2,2021,16,10.10,6.38
3,2021,16,10.10,6.38
4,2021,16,10.10,6.38
5,2021,16,10.10,6.38
6,2021,16,10.10,6.38
7,2021,16,10.10,6.38
8,2021,16,10.10,6.38
9,2021,16,10.10,6.38
10,2021,16,10.10,6.38
11,2021,16,10.10,6.38
12,2021,16,10.10,6.38
1,2022,16,10.10,6.38
2,2022,16,10.10,6.38
3,2022,16,10.10,6.38
4,2022,16,10.10,6.38
5,2022,16,10.10,6.38
6,2022,16,10.10,6.38
7,2022,16,10.10,6.38
8,2022,16,10.10,6.38
9,2022,16,10.10,6.38
10,2022,16,10.10,6.38
11,2022,16,10.10,6.38
12,2022,16,10.10,6.38
1,2023,16,10.10,6.38
2,2023,16,10.10,6.38
3,2023,16,10.10,6.38
4,2023,16,10.10,6.38
5,2023,16,10.10,6.38
6,2023,16,10.10,6.38
7,2023,16,10.10,6.38
8,2023,16,10.10,6.38
9,2023,16,10.10,6.38
10,2023,16,10.10,6.38
11,2023,16,10.10,6.38
12,2023,16,10.10,6.38
1,2024,16,10.10,6.38
2,2024,16,10.10,6.38
3,2024,16,10.10,6.38
4,2024,16,10.10,6.38
5,2024,16,10.10,6.38
6,2024,16,10.10,6.38
7,2024,16,10.10,6.38
8,2024,16,10.10,6.38
9,2024,16,10.10,6.38
10,2024,16,10.10,6.38
11,2024,16,10.10,6.38
12,2024,16,10.10,6.38
1,2025,16,10.10,6.38
2,2025,16,10.10,6.38
3,2025,16,10.10,6.38
4,2025,16,10.10,6.38
5,2025,16,10.10,6.38
6,2025,16,10.10,6.38
7,2025,16,10.10,6.38
8,2025,16,10.10,6.38
9,2025,16,10.10,6.38
10,2025,16,10.10,6.38
11,2025,16,10.10,6.38
12,2025,16,10.10,6.38
1,2026,16,10.10,6.38
2,2026,16,10.10,6.38
3,2026,16,10.10,6.38
4,2026,16,10.10,6.38
5,2026,16,10.10,6.38
6,2026,16,10.10,6.38
7,2026,16,10.10,6.38
8,2026,16,10.10,6.38
9,2026,16,10.10,6.38
10,2026,16,10.10,6.38
11,2026,16,10.10,6.38
12,2026,16,10.10,6.38
1,2009,21,7.15,4.60
2,2009,21,7.15,4.60
3,2009,21,7.15,4.60
4,2009,21,7.15,4.60
5,2009,21,7.15,4.60
6,2009,21,7.15,4.60
7,2009,21,7.25,4.65
8,2009,21,7.25,4.65
9,2009,21,7.25,4.65
10,2009,21,7.25,4.65
11,2009,21,7.25,4.65
12,2009,21,7.25,4.65
1,2010,21,7.25,4.65
2,2010,21,7.25,4.65
3,2010,21,7.25,4.65
4,2010,21,7.25,4.65
5,2010,21,7.25,4.65
6,2010,21,7.25,4.65
7,2010,21,7.25,4.65
8,2010,21,7.25,4.65
9,2010,21,7.25,4.65
10,2010,21,7.25,4.65
11,2010,21,7.25,4.65
12,2010,21,7.25,4.65
1,2011,21,7.25,5.00
2,2011,21,7.25,5.00
3,2011,21,7.25,5.00
4,2011,21,7.25,5.00
5,2011,21,7.25,5.00
6,2011,21,7.25,5.00
7,2011,21,7.25,5.00
8,2011,21,7.25,5.00
9,2011,21,7.25,5.00
10,2011,21,7.25,5.00
11,2011,21,7.25,5.00
12,2011,21,7.25,5.00
1,2012,21,7.25,5.00
2,2012,21,7.25,5.00
3,2012,21,7.25,5.00
4,2012,21,7.25,5.00
5,2012,21,7.25,5.00
6,2012,21,7.25,5.00
7,2012,21,7.25,5.00
8,2012,21,7.25,5.00
9,2012,21,7.25,5.00
10,2012,21,7.25,5.00
11,2012,21,7.25,5.00
12,2012,21,7.25,5.00
1,2013,21,7.25,5.00
2,2013,21,7.25,5.00
3,2013,21,7.25,5.00
4,2013,21,7.25,5.00
5,2013,21,7.25,5.00
6,2013,21,7.25,5.00
7,2013,21,7.25,5.00
8,2013,21,7.25,5.00
9,2013,21,7.25,5.00
10,2013,21,7.25,5.00
11,2013,21,7.25,5.00
12,2013,21,7.25,5.00
1,2014,21,8.00,5.65
2,2014,21,8.00,5.65
3,2014,21,8.00,5.65
4,2014,21,8.00,5.65
5,2014,21,8.00,5.65
6,2014,21,8.00,5.65
7,2014,21,8.00,5.65
8,2014,21,8.00,5.65
9,2014,21,8.00,5.65
10,2014,21,8.00,5.65
11,2014,21,8.00,5.65
12,2014,21,8.00,5.65
1,2015,21,8.75,5.65
2,2015,21,8.75,5.65
3,2015,21,8.75,5.65
4,2015,21,8.75,5.65
5,2015,21,8.75,5.65
6,2015,21,8.75,5.65
7,2015,21,8.75,5.65
8,2015,21,8.75,5.65
9,2015,21,8.75,5.65
10,2015,21,8.75,5.65
11,2015,21,8.75,5.65
12,2015,21,8.75,5.65
1,2016,21,9.00,7.50
2,2016,21,9.00,7.50
3,2016,21,9.00,7.50
4,2016,21,9.00,7.50
5,2016,21,9.00,7.50
6,2016,21,9.00,7.50
7,2016,21,9.00,7.50
8,2016,21,9.00,7.50
9,2016,21,9.00,7.50
10,2016,21,9.00,7.50
11,2016,21,9.00,7.50
12,2016,21,9.00,7.50
1,2017,21,9.70,7.50
2,2017,21,9.70,7.50
3,2017,21,9.70,7.50
4,2017,21,9.70,7.50
5,2017,21,9.70,7.50
6,2017,21,9.70,7.50
7,2017,21,9.70,7.50
8,2017,21,9.70,7.50
9,2017,21,9.70,7.50
10,2017,21,9.70,7.50
11,2017,21,9.70,7.50
12,2017,21,9.70,7.50
1,2018,21,10.40,7.50
2,2018,21,10.40,7.50
3,2018,21,10.40,7.50
4,2018,21,10.40,7.50
5,2018,21,10.40,7.50
6,2018,21,10.40,7.50
7,2018,21,10.40,7.50
8,2018,21,10.40,7.50
9,2018,21,10.40,7.50
10,2018,21,10.40,7.50
11,2018,21,10.40,7.50
12,2018,21,10.40,7.50
1,2019,21,11.10,7.50
2,2019,21,11.10,7.50
3,2019,21,11.10,7.50
4,2019,21,11.10,7.50
5,2019,21,11.10,7.50
6,2019,21,11.10,7.50
7,2019,21,11.10,7.50
8,2019,21,11.10,7.50
9,2019,21,11.10,7.50
10,2019,21,11.10,7.50
11,2019,21,11.10,7.50
12,2019,21,11.10,7.50
1,2020,21,11.80,7.85
2,2020,21,11.80,7.85
3,2020,21,11.80,7.85
4,2020,21,11.80,7.85
5,2020,21,11.80,7.85
6,2020,21,11.80,7.85
7,2020,21,11.80,7.85
8,2020,21,11.80,7.85
9,2020,21,11.80,7.85
10,2020,21,11.80,7.85
11,2020,21,11.80,7.85
12,2020,21,11.80,7.85
1,2021,21,12.50,8.35
2,2021,21,12.50,8.35
3,2021,21,12.50,8.35
4,2021,21,12.50,8.35
5,2021,21,12.50,8.35
6,2021,21,12.50,8.35
7,2021,21,12.50,8.35
8,2021,21,12.50,8.35
9,2021,21,12.50,8.35
10,2021,21,12.50,8.35
11,2021,21,12.50,8.35
12,2021,21,12.50,8.35
1,2022,21,12.81,8.56
2,2022,21,12.81,8.55
3,2022,21,12.81,8.55
4,2022,21,12.81,8.55
5,2022,21,12.81,8.55
6,2022,21,12.81,8.55
7,2022,21,12.81,8.55
8,2022,21,12.81,8.55
9,2022,21,12.81,8.55
10,2022,21,12.81,8.55
11,2022,21,12.81,8.55
12,2022,21,12.81,8.55
1,2023,21,13.13,8.76
2,2023,21,13.13,8.75
3,2023,21,13.13,8.75
4,2023,21,13.13,8.75
5,2023,21,13.13,8.75
6,2023,21,13.13,8.75
7,2023,21,13.13,8.75
8,2023,21,13.13,8.75
9,2023,21,13.13,8.75
10,2023,21,13.13,8.75
11,2023,21,13.13,8.75
12,2023,21,13.13,8.75
1,2024,21,13.45,8.96
2,2024,21,13.45,8.96
3,2024,21,13.45,8.96
4,2024,21,13.45,8.96
5,2024,21,13.45,8.96
6,2024,21,13.45,8.96
7,2024,21,13.45,8.96
8,2024,21,13.45,8.96
9,2024,21,13.45,8.96
10,2024,21,13.45,8.96
11,2024,21,13.45,8.96
12,2024,21,13.45,8.96
1,2025,21,13.77,9.17
2,2025,21,13.77,9.17
3,2025,21,13.77,9.17
4,2025,21,13.77,9.17
5,2025,21,13.77,9.17
6,2025,21,13.77,9.17
7,2025,21,13.77,9.17
8,2025,21,13.77,9.17
9,2025,21,13.77,9.17
10,2025,21,13.77,9.17
11,2025,21,13.77,9.17
12,2025,21,13.77,9.17
1,2026,21,14.10,9.39
2,2026,21,14.10,9.39
3,2026,21,14.10,9.39
4,2026,21,14.10,9.39
5,2026,21,14.10,9.39
6,2026,21,14.10,9.39
7,2026,21,14.10,9.39
8,2026,21,14.10,9.39
9,2026,21,14.10,9.39
10,2026,21,14.10,9.39
11,2026,21,14.10,9.39
12,2026,21,14.10,9.39
1,2009,22,7.15,2.13
2,2009,22,7.15,2.13
3,2009,22,7.15,2.13
4,2009,22,7.15,2.13
5,2009,22,7.15,2.13
6,2009,22,7.15,2.13
7,2009,22,7.25,2.13
8,2009,22,7.25,2.13
9,2009,22,7.25,2.13
10,2009,22,7.25,2.13
11,2009,22,7.25,2.13
12,2009,22,7.25,2.13
1,2010,22,7.25,2.13
2,2010,22,7.25,2.13
3,2010,22,7.25,2.13
4,2010,22,7.25,2.13
5,2010,22,7.25,2.13
6,2010,22,7.25,2.13
7,2010,22,7.25,2.13
8,2010,22,7.25,2.13
9,2010,22,7.25,2.13
10,2010,22,7.25,2.13
11,2010,22,7.25,2.13
12,2010,22,7.25,2.13
1,2011,22,7.25,2.13
2,2011,22,7.25,2.13
3,2011,22,7.25,2.13
4,2011,22,7.25,2.13
5,2011,22,7.25,2.13
6,2011,22,7.25,2.13
7,2011,22,7.25,2.13
8,2011,22,7.25,2.13
9,2011,22,7.25,2.13
10,2011,22,7.25,2.13
11,2011,22,7.25,2.13
12,2011,22,7.25,2.13
1,2012,22,7.25,2.13
2,2012,22,7.25,2.13
3,2012,22,7.25,2.13
4,2012,22,7.25,2.13
5,2012,22,7.25,2.13
6,2012,22,7.25,2.13
7,2012,22,7.25,2.13
8,2012,22,7.25,2.13
9,2012,22,7.25,2.13
10,2012,22,7.25,2.13
11,2012,22,7.25,2.13
12,2012,22,7.25,2.13
1,2013,22,7.25,2.13
2,2013,22,7.25,2.13
3,2013,22,7.25,2.13
4,2013,22,7.25,2.13
5,2013,22,7.25,2.13
6,2013,22,7.25,2.13
7,2013,22,7.25,2.13
8,2013,22,7.25,2.13
9,2013,22,7.25,2.13
10,2013,22,7.25,2.13
11,2013,22,7.25,2.13
12,2013,22,7.25,2.13
1,2014,22,8.25,2.13
2,2014,22,8.25,2.13
3,2014,22,8.25,2.13
4,2014,22,8.25,2.13
5,2014,22,8.25,2.13
6,2014,22,8.25,2.13
7,2014,22,8.25,2.13
8,2014,22,8.25,2.13
9,2014,22,8.25,2.13
10,2014,22,8.25,2.13
11,2014,22,8.25,2.13
12,2014,22,8.25,2.13
1,2015,22,8.38,2.13
2,2015,22,8.38,2.13
3,2015,22,8.38,2.13
4,2015,22,8.38,2.13
5,2015,22,8.38,2.13
6,2015,22,8.38,2.13
7,2015,22,8.38,2.13
8,2015,22,8.38,2.13
9,2015,22,8.38,2.13
10,2015,22,8.38,2.13
11,2015,22,8.38,2.13
12,2015,22,8.38,2.13
1,2016,22,8.38,2.13
2,2016,22,8.38,2.13
3,2016,22,8.38,2.13
4,2016,22,8.38,2.13
5,2016,22,8.38,2.13
6,2016,22,8.38,2.13
7,2016,22,8.38,2.13
8,2016,22,8.38,2.13
9,2016,22,8.38,2.13
10,2016,22,8.38,2.13
11,2016,22,8.38,2.13
12,2016,22,8.38,2.13
1,2017,22,8.44,2.13
2,2017,22,8.44,2.13
3,2017,22,8.44,2.13
4,2017,22,8.44,2.13
5,2017,22,8.44,2.13
6,2017,22,8.44,2.13
7,2017,22,8.44,2.13
8,2017,22,8.44,2.13
9,2017,22,8.44,2.13
10,2017,22,8.44,2.13
11,2017,22,8.44,2.13
12,2017,22,8.44,2.13
1,2018,22,8.60,2.13
2,2018,22,8.60,2.13
3,2018,22,8.60,2.13
4,2018,22,8.60,2.13
5,2018,22,8.60,2.13
6,2018,22,8.60,2.13
7,2018,22,8.60,2.13
8,2018,22,8.60,2.13
9,2018,22,8.60,2.13
10,2018,22,8.60,2.13
11,2018,22,8.60,2.13
12,2018,22,8.60,2.13
1,2019,22,8.85,2.13
2,2019,22,8.85,2.13
3,2019,22,8.85,2.13
4,2019,22,8.85,2.13
5,2019,22,8.85,2.13
6,2019,22,8.85,2.13
7,2019,22,8.85,2.13
8,2019,22,8.85,2.13
9,2019,22,8.85,2.13
10,2019,22,8.85,2.13
11,2019,22,8.85,2.13
12,2019,22,8.85,2.13
1,2020,22,9.05,2.13
2,2020,22,9.05,2.13
3,2020,22,9.05,2.13
4,2020,22,9.05,2.13
5,2020,22,9.05,2.13
6,2020,22,9.05,2.13
7,2020,22,9.05,2.13
8,2020,22,9.05,2.13
9,2020,22,9.05,2.13
10,2020,22,9.05,2.13
11,2020,22,9.05,2.13
12,2020,22,9.05,2.13
1,2021,22,9.27,2.13
2,2021,22,9.27,2.13
3,2021,22,9.27,2.13
4,2021,22,9.27,2.13
5,2021,22,9.27,2.13
6,2021,22,9.27,2.13
7,2021,22,9.27,2.13
8,2021,22,9.27,2.13
9,2021,22,9.27,2.13
10,2021,22,9.27,2.13
11,2021,22,9.27,2.13
12,2021,22,9.27,2.13
1,2022,22,9.51,2.13
2,2022,22,9.51,2.13
3,2022,22,9.51,2.13
4,2022,22,9.51,2.13
5,2022,22,9.51,2.13
6,2022,22,9.51,2.13
7,2022,22,9.51,2.13
8,2022,22,9.51,2.13
9,2022,22,9.51,2.13
10,2022,22,9.51,2.13
11,2022,22,9.51,2.13
12,2022,22,9.51,2.13
1,2023,22,9.74,2.13
2,2023,22,9.74,2.13
3,2023,22,9.74,2.13
4,2023,22,9.74,2.13
5,2023,22,9.74,2.13
6,2023,22,9.74,2.13
7,2023,22,9.74,2.13
8,2023,22,9.74,2.13
9,2023,22,9.74,2.13
10,2023,22,9.74,2.13
11,2023,22,9.74,2.13
12,2023,22,9.74,2.13
1,2024,22,9.98,2.13
2,2024,22,9.98,2.13
3,2024,22,9.98,2.13
4,2024,22,9.98,2.13
5,2024,22,9.98,2.13
6,2024,22,9.98,2.13
7,2024,22,9.98,2.13
8,2024,22,9.98,2.13
9,2024,22,9.98,2.13
10,2024,22,9.98,2.13
11,2024,22,9.98,2.13
12,2024,22,9.98,2.13
1,2025,22,10.22,2.13
2,2025,22,10.22,2.13
3,2025,22,10.22,2.13
4,2025,22,10.22,2.13
5,2025,22,10.22,2.13
6,2025,22,10.22,2.13
7,2025,22,10.22,2.13
8,2025,22,10.22,2.13
9,2025,22,10.22,2.13
10,2025,22,10.22,2.13
11,2025,22,10.22,2.13
12,2025,22,10.22,2.13
1,2026,22,10.46,2.13
2,2026,22,10.46,2.13
3,2026,22,10.46,2.13
4,2026,22,10.46,2.13
5,2026,22,10.46,2.13
6,2026,22,10.46,2.13
7,2026,22,10.46,2.13
8,2026,22,10.46,2.13
9,2026,22,10.46,2.13
10,2026,22,10.46,2.13
11,2026,22,10.46,2.13
12,2026,22,10.46,2.13
1,2009,23,7.15,2.83
2,2009,23,7.15,2.83
3,2009,23,7.15,2.83
4,2009,23,7.15,2.83
5,2009,23,7.15,2.83
6,2009,23,7.15,2.83
7,2009,23,7.25,2.83
8,2009,23,7.25,2.83
9,2009,23,7.25,2.83
10,2009,23,7.25,2.83
11,2009,23,7.25,2.83
12,2009,23,7.25,2.83
1,2010,23,7.25,2.83
2,2010,23,7.25,2.83
3,2010,23,7.25,2.83
4,2010,23,7.25,2.83
5,2010,23,7.25,2.83
6,2010,23,7.25,2.83
7,2010,23,7.25,2.83
8,2010,23,7.25,2.83
9,2010,23,7.25,2.83
10,2010,23,7.25,2.83
11,2010,23,7.25,2.83
12,2010,23,7.25,2.83
1,2011,23,7.25,2.83
2,2011,23,7.25,2.83
3,2011,23,7.25,2.83
4,2011,23,7.25,2.83
5,2011,23,7.25,2.83
6,2011,23,7.25,2.83
7,2011,23,7.25,2.83
8,2011,23,7.25,2.83
9,2011,23,7.25,2.83
10,2011,23,7.25,2.83
11,2011,23,7.25,2.83
12,2011,23,7.25,2.83
1,2012,23,7.25,2.83
2,2012,23,7.25,2.83
3,2012,23,7.25,2.83
4,2012,23,7.25,2.83
5,2012,23,7.25,2.83
6,2012,23,7.25,2.83
7,2012,23,7.25,2.83
8,2012,23,7.25,2.83
9,2012,23,7.25,2.83
10,2012,23,7.25,2.83
11,2012,23,7.25,2.83
12,2012,23,7.25,2.83
1,2013,23,7.25,2.83
2,2013,23,7.25,2.83
3,2013,23,7.25,2.83
4,2013,23,7.25,2.83
5,2013,23,7.25,2.83
6,2013,23,7.25,2.83
7,2013,23,7.25,2.83
8,2013,23,7.25,2.83
9,2013,23,7.25,2.83
10,2013,23,7.25,2.83
11,2013,23,7.25,2.83
12,2013,23,7.25,2.83
1,2014,23,7.25,2.83
2,2014,23,7.25,2.83
3,2014,23,7.25,2.83
4,2014,23,7.25,2.83
5,2014,23,7.25,2.83
6,2014,23,7.25,2.83
7,2014,23,7.25,2.83
8,2014,23,7.25,2.83
9,2014,23,7.25,2.83
10,2014,23,7.25,2.83
11,2014,23,7.25,2.83
12,2014,23,7.25,2.83
1,2015,23,7.25,2.83
2,2015,23,7.25,2.83
3,2015,23,7.25,2.83
4,2015,23,7.25,2.83
5,2015,23,7.25,2.83
6,2015,23,7.25,2.83
7,2015,23,7.25,2.83
8,2015,23,7.25,2.83
9,2015,23,7.25,2.83
10,2015,23,7.25,2.83
11,2015,23,7.25,2.83
12,2015,23,7.25,2.83
1,2016,23,7.25,2.83
2,2016,23,7.25,2.83
3,2016,23,7.25,2.83
4,2016,23,7.25,2.83
5,2016,23,7.25,2.83
6,2016,23,7.25,2.83
7,2016,23,7.25,2.83
8,2016,23,7.25,2.83
9,2016,23,7.25,2.83
10,2016,23,7.25,2.83
11,2016,23,7.25,2.83
12,2016,23,7.25,2.83
1,2017,23,7.25,2.83
2,2017,23,7.25,2.83
3,2017,23,7.25,2.83
4,2017,23,7.25,2.83
5,2017,23,7.25,2.83
6,2017,23,7.25,2.83
7,2017,23,7.25,2.83
8,2017,23,7.25,2.83
9,2017,23,7.25,2.83
10,2017,23,7.25,2.83
11,2017,23,7.25,2.83
12,2017,23,7.25,2.83
1,2018,23,7.25,2.83
2,2018,23,7.25,2.83
3,2018,23,7.25,2.83
4,2018,23,7.25,2.83
5,2018,23,7.25,2.83
6,2018,23,7.25,2.83
7,2018,23,7.25,2.83
8,2018,23,7.25,2.83
9,2018,23,7.25,2.83
10,2018,23,7.25,2.83
11,2018,23,7.25,2.83
12,2018,23,7.25,2.83
1,2019,23,7.25,2.83
2,2019,23,7.25,2.83
3,2019,23,7.25,2.83
4,2019,23,7.25,2.83
5,2019,23,7.25,2.83
6,2019,23,7.25,2.83
7,2019,23,7.25,2.83
8,2019,23,7.25,2.83
9,2019,23,7.25,2.83
10,2019,23,7.25,2.83
11,2019,23,7.25,2.83
12,2019,23,7.25,2.83
1,2020,23,7.25,2.83
2,2020,23,7.25,2.83
3,2020,23,7.25,2.83
